gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,child_num_over_five,duplicated_num,before_employed,house_owner
0,0,1,0,11.813030057420567,1,4,2,1,56.85479452054795,0.0,0,0,0,12,1.0,23.0,2.0,False,1,56.85479452054795,True
0,0,1,2,11.967180737247824,0,1,1,1,33.24657534246575,1.4659154836269803,0,0,0,6,4.0,23.0,0.0,False,3,31.78065985883877,True
0,0,0,0,11.630708500626612,2,1,3,1,28.92328767123288,2.0285086725980435,0,0,0,3,1.0,38.0,2.0,False,1,26.89477899863484,True
1,1,1,0,11.630708500626612,4,4,1,1,34.88493150684931,2.27480552888697,1,0,0,4,2.0,7.0,1.0,False,5,32.61012597796234,True
0,0,1,0,12.419165860990882,4,4,1,1,40.93972602739726,0.3615943307385506,0,0,1,15,2.0,8.0,2.0,False,1,40.57813169665872,True
0,1,1,0,12.075394321888057,4,4,1,1,49.46027397260274,2.2623337118986884,0,0,0,15,2.0,19.0,0.0,False,2,47.19794026070405,True
0,1,1,0,12.506177237980513,0,1,1,1,48.85753424657534,0.9927442875895972,0,1,0,0,2.0,50.0,2.0,False,3,47.86478995898575,True
0,0,1,0,12.58621994565405,4,1,1,1,57.83835616438356,2.652856013232297,0,0,0,3,2.0,38.0,2.0,False,6,55.18550015115127,True
0,0,1,0,12.58621994565405,1,4,1,1,57.75068493150685,0.0,0,0,0,12,2.0,2.0,1.0,False,4,57.75068493150685,True
1,0,0,0,12.218495165528733,4,4,2,1,39.35342465753425,2.912499551684373,0,0,0,8,1.0,30.0,2.0,False,5,36.44092510584987,True
0,0,0,2,12.218495165528733,4,4,1,1,36.83835616438356,2.1344095827569967,0,0,0,15,4.0,31.0,2.0,False,12,34.70394658162657,True
0,0,1,0,11.456355113481834,2,1,2,1,50.58904109589041,1.838590768912154,1,0,0,8,1.0,58.0,1.0,False,3,48.75045032697825,True
0,0,1,0,12.218495165528733,1,3,3,1,58.367123287671234,0.0,0,0,0,12,1.0,40.0,2.0,False,8,58.367123287671234,True
1,1,1,0,11.813030057420567,4,4,2,1,38.12054794520548,0.8708920703264881,0,0,0,8,1.0,44.0,2.0,False,1,37.24965587487899,True
1,0,1,0,11.813030057420567,4,4,3,1,27.51232876712329,1.940809098166908,0,0,0,4,1.0,42.0,2.0,False,1,25.57151966895638,True
0,0,1,1,11.245046019814628,1,4,1,1,56.00547945205479,0.0,0,1,0,12,3.0,26.0,2.0,False,5,56.00547945205479,True
0,0,1,0,12.419165860990882,0,4,1,1,33.723287671232875,2.156212305962569,0,1,0,8,2.0,26.0,2.0,False,3,31.567075365270306,True
0,1,1,2,11.877568578558138,4,1,1,1,39.153424657534245,0.8991585084763045,0,0,1,0,4.0,58.0,2.0,False,5,38.25426614905794,True
0,0,1,0,11.779128505744886,2,4,1,1,34.728767123287675,2.3481083480181293,0,0,0,3,2.0,8.0,2.0,False,12,32.380658775269545,True
0,0,1,0,11.967180737247824,1,1,1,1,63.01917808219178,0.0,0,0,0,12,2.0,17.0,2.0,False,1,63.01917808219178,True
0,0,1,1,11.630708500626612,4,4,4,1,38.9013698630137,2.2123306047672324,1,1,0,13,2.0,39.0,2.0,False,5,36.68903925824647,True
0,0,1,0,11.877568578558138,2,4,1,1,49.68767123287671,3.356849391207847,0,1,0,6,2.0,23.0,0.0,False,4,46.33082184166887,True
0,0,0,1,11.813030057420567,4,1,1,5,28.117808219178084,0.9544571486725304,0,0,0,16,3.0,44.0,1.0,False,5,27.163351070505552,True
1,0,1,1,12.36307639433984,4,4,1,1,32.794520547945204,1.7559666640335652,0,0,0,8,3.0,36.0,2.0,False,7,31.03855388391164,True
0,0,1,0,12.323855681186558,4,4,1,1,54.75068493150685,2.461810934993351,0,0,0,1,2.0,46.0,1.0,False,2,52.288873996513495,True
0,1,0,0,12.729320789294722,0,1,1,1,35.13972602739726,2.7060390476681344,1,1,0,12,2.0,17.0,2.0,False,4,32.433686979729124,True
0,0,1,1,11.70766954176274,4,1,1,1,30.156164383561645,1.127417160457285,0,0,0,12,3.0,17.0,2.0,False,8,29.02874722310436,True
1,1,1,2,12.419165860990882,4,4,1,1,29.50958904109589,1.547853926465416,0,0,0,8,4.0,10.0,0.0,False,1,27.961735114630475,True
0,1,0,1,11.119882876860622,2,4,1,1,41.50958904109589,1.431162951636141,0,0,0,3,3.0,2.0,1.0,False,3,40.07842608945976,True
0,1,1,2,13.422467969854669,4,4,1,1,50.97260273972603,0.4785288300690953,0,0,0,15,4.0,5.0,1.0,False,1,50.49407390965693,True
0,1,0,1,12.049418835484795,0,1,1,1,30.36164383561644,1.8584361139084196,1,0,0,0,3.0,51.0,0.0,False,2,28.503207721708023,True
0,0,1,1,11.744037185933616,4,4,1,1,33.26027397260274,1.1423888183572517,0,0,0,3,1.0,37.0,2.0,False,1,32.117885154245485,True
0,1,1,1,11.813030057420567,0,1,1,1,30.898630136986306,2.053772425067306,0,0,0,12,3.0,28.0,2.0,False,7,28.844857711919,True
0,1,1,0,12.419165860990882,4,4,3,1,21.8054794520548,1.3514476297897224,0,0,0,3,1.0,5.0,2.0,False,1,20.45403182226508,True
0,0,0,0,12.196022309676671,1,4,4,1,60.27945205479452,0.0,0,1,0,12,1.0,8.0,2.0,False,4,60.27945205479452,True
0,1,1,1,12.506177237980513,0,4,1,1,38.865753424657534,1.7502713472625089,0,1,0,15,3.0,13.0,1.0,False,4,37.11548207739502,True
0,0,1,0,11.630708500626612,1,4,0,1,58.12602739726027,0.0,0,1,0,12,2.0,57.0,2.0,False,3,58.12602739726027,True
1,1,1,1,12.323855681186558,2,1,1,1,31.312328767123287,2.269155796344851,1,0,0,12,3.0,41.0,2.0,False,4,29.04317297077844,True
1,1,1,0,12.100712129872347,0,4,1,1,49.24657534246575,2.353590674763413,0,0,0,4,2.0,27.0,2.0,False,4,46.89298466770234,True
1,1,1,0,12.323855681186558,4,4,1,1,44.59452054794521,3.001741578717835,0,0,0,6,2.0,23.0,2.0,False,4,41.592778969227375,True
0,0,1,1,12.506177237980513,0,4,1,1,37.47671232876712,2.567264904228181,0,0,1,0,3.0,17.0,1.0,False,2,34.90944742453894,True
0,0,0,0,11.407564949312402,4,4,1,1,44.85479452054795,2.458300106343288,0,1,0,8,2.0,15.0,1.0,False,3,42.39649441420466,True
1,1,1,1,13.112313041550829,0,4,1,1,45.1972602739726,1.449333471030843,0,1,0,10,3.0,25.0,0.0,False,2,43.74792680294176,True
0,0,0,0,11.302204433654577,4,4,1,1,53.97260273972603,3.3813673567303897,0,1,0,4,2.0,37.0,0.0,False,1,50.59123538299564,True
0,0,0,1,11.813030057420567,4,1,1,1,31.572602739726022,1.821894423235044,1,1,0,15,3.0,16.0,2.0,False,4,29.75070831649098,True
1,1,0,0,11.813030057420567,4,3,1,0,36.276712328767125,0.7859635934858678,1,1,0,8,2.0,53.0,2.0,False,4,35.49074873528126,True
0,0,0,0,11.779128505744886,4,4,0,1,41.47945205479452,2.652856013232297,0,1,0,1,2.0,8.0,1.0,False,3,38.82659604156223,True
0,0,1,1,12.323855681186558,4,4,3,1,41.2027397260274,2.3159204382499627,0,1,0,13,2.0,7.0,0.0,False,1,38.88681928777744,True
0,0,1,0,11.119882876860622,4,4,1,1,59.96986301369863,3.18646583857398,1,0,0,3,2.0,17.0,1.0,False,5,56.78339717512465,True
0,0,1,1,11.356271654924852,4,4,1,1,45.273972602739725,1.2099821094897798,1,0,0,18,3.0,18.0,2.0,False,4,44.063990493249946,True
0,0,1,0,12.419165860990882,1,1,1,1,60.56712328767123,0.0,0,0,0,12,2.0,22.0,0.0,False,2,60.56712328767123,True
0,1,1,0,12.323855681186558,0,1,1,1,47.21917808219178,0.7619573869628196,0,0,0,8,2.0,26.0,2.0,False,1,46.45722069522896,True
1,0,0,0,12.729320789294722,4,1,1,1,37.345205479452055,2.0736026104421383,0,1,0,12,2.0,27.0,2.0,False,1,35.27160286900992,True
0,0,0,0,11.119882876860622,0,4,1,1,38.96712328767124,1.8377189292754128,0,0,0,8,2.0,27.0,2.0,False,2,37.12940435839583,True
0,0,1,0,12.100712129872347,4,1,1,1,43.87123287671233,1.6401929665628334,0,1,0,2,2.0,27.0,2.0,False,1,42.23103991014949,True
0,1,0,0,11.630708500626612,4,4,1,1,28.04931506849315,2.347584650703201,0,0,0,8,2.0,13.0,2.0,False,5,25.70173041778995,True
1,1,1,0,12.100712129872347,4,1,1,1,32.85753424657534,2.6547842822447376,0,1,0,8,2.0,11.0,2.0,False,1,30.202749964330604,True
0,0,1,0,11.119882876860622,1,4,4,1,60.59178082191781,0.0,0,0,0,12,1.0,38.0,2.0,False,8,60.59178082191781,True
0,1,0,0,12.283033686666302,4,4,3,1,54.15068493150685,3.339030475245604,1,1,0,12,1.0,22.0,1.0,False,2,50.81165445626125,True
0,1,1,1,11.630708500626612,0,4,2,1,35.33150684931507,1.0792479214863184,0,0,0,12,2.0,55.0,2.0,False,4,34.25225892782875,True
1,0,1,0,11.967180737247824,4,4,3,1,48.42191780821918,2.598316871235943,0,0,0,8,1.0,5.0,2.0,False,1,45.82360093698323,True
0,0,0,0,12.506177237980513,4,4,1,1,48.706849315068496,1.742147049290766,1,1,0,6,2.0,14.0,2.0,False,5,46.96470226577773,True
0,1,1,0,11.407564949312402,4,4,1,1,52.28493150684932,0.3006118204601985,1,0,0,8,2.0,53.0,2.0,False,2,51.98431968638912,True
0,0,1,0,12.66032791780777,0,4,3,1,55.04657534246575,1.544351295914214,0,0,0,1,1.0,18.0,1.0,False,2,53.50222404655154,True
0,1,1,0,11.813030057420567,0,4,1,1,41.035616438356165,1.773325767539217,0,0,0,10,2.0,6.0,2.0,False,1,39.26229067081695,True
1,0,1,0,12.218495165528733,4,4,0,1,29.824657534246576,1.1095115791261454,0,0,0,4,2.0,16.0,1.0,False,4,28.71514595512043,True
1,0,0,2,12.554967402149943,4,4,1,1,39.88219178082192,2.066342422976976,0,0,0,6,4.0,30.0,2.0,False,3,37.81584935784495,True
1,1,1,0,12.100712129872347,0,4,1,1,44.50410958904109,3.1562423373163915,0,0,0,3,2.0,17.0,0.0,False,2,41.3478672517247,True
0,0,0,0,12.100712129872347,1,4,0,1,54.8986301369863,0.0,0,0,0,12,2.0,2.0,1.0,False,1,54.8986301369863,True
1,1,1,0,11.813030057420567,1,4,1,1,64.55616438356165,0.0,0,1,0,12,2.0,53.0,2.0,False,4,64.55616438356165,True
0,1,1,1,11.119882876860622,4,4,1,5,47.13972602739726,1.576575027581414,0,0,0,8,3.0,20.0,2.0,False,3,45.563150999815846,True
1,1,0,1,12.100712129872347,4,4,1,1,31.5013698630137,2.588072979156842,0,0,0,12,3.0,24.0,2.0,False,3,28.91329688385686,True
1,1,1,0,11.967180737247824,4,4,1,1,60.31232876712329,3.3688062616906063,1,1,0,3,2.0,21.0,0.0,False,1,56.94352250543268,True
0,0,1,0,12.218495165528733,4,4,1,1,61.14520547945205,0.93528723256481,0,0,0,1,2.0,4.0,1.0,False,4,60.20991824688724,True
0,1,0,3,11.813030057420567,4,1,1,1,37.05479452054794,2.5853922888207377,1,1,0,3,5.0,17.0,1.0,False,4,34.4694022317272,True
0,0,1,2,12.100712129872347,0,4,1,1,28.64109589041096,0.8685958580661378,0,0,1,6,4.0,17.0,1.0,False,7,27.772500032344823,True
1,0,1,1,11.813030057420567,4,4,1,1,50.46849315068493,1.5224763474043324,0,0,0,4,3.0,27.0,2.0,False,1,48.94601680328059,True
0,1,1,0,13.046561663988047,4,1,1,1,57.11780821917808,2.501884986322418,1,1,0,10,2.0,13.0,2.0,False,1,54.615923232855664,True
0,0,1,0,12.100712129872347,4,4,3,1,39.12054794520548,2.202991781058377,0,0,0,15,1.0,43.0,0.0,False,4,36.9175561641471,True
1,1,0,1,11.407564949312402,4,4,1,5,24.895890410958906,1.3556939206711736,0,0,0,8,3.0,1.0,0.0,False,1,23.54019649028773,True
1,1,1,1,12.100712129872347,4,4,1,1,37.21917808219178,1.1140181212280362,0,0,0,6,3.0,27.0,2.0,False,2,36.10515996096375,True
1,1,1,0,12.100712129872347,1,1,1,1,56.69315068493151,0.0,0,0,0,12,2.0,3.0,1.0,False,3,56.69315068493151,True
0,0,1,2,12.022750588402635,0,4,0,1,33.68219178082192,2.604615784676372,0,0,0,8,4.0,9.0,0.0,False,1,31.077575996145544,True
1,0,1,1,12.196022309676671,0,2,3,1,26.435616438356163,0.3246610756928683,0,0,0,10,2.0,20.0,0.0,False,5,26.110955362663294,True
1,1,1,2,12.323855681186558,0,4,1,1,44.06575342465754,1.5657579565515651,0,0,0,8,4.0,42.0,0.0,False,9,42.49999546810597,True
1,1,0,1,11.407564949312402,4,4,1,5,24.895890410958906,1.3556939206711736,0,0,0,8,3.0,3.0,1.0,False,3,23.54019649028773,True
0,0,0,0,11.813030057420567,2,1,1,1,49.85479452054795,2.5729258900978054,1,0,0,0,2.0,16.0,2.0,False,7,47.28186863045014,True
1,1,1,1,12.506177237980513,4,1,1,1,56.81917808219178,0.2780467604681087,0,0,0,8,3.0,49.0,2.0,False,2,56.54113132172368,True
0,0,1,0,11.813030057420567,1,1,1,1,62.32054794520548,0.0,0,0,0,12,2.0,41.0,2.0,False,7,62.32054794520548,True
1,1,1,0,12.419165860990882,0,4,1,1,49.00547945205479,0.9374354611030996,1,0,0,4,2.0,10.0,2.0,False,6,48.06804399095169,True
1,0,1,0,11.813030057420567,1,4,0,1,53.93150684931507,0.0,0,0,0,12,2.0,29.0,1.0,False,3,53.93150684931507,True
0,0,1,0,11.813030057420567,1,4,1,1,62.71780821917808,0.0,0,0,0,12,2.0,33.0,2.0,False,2,62.71780821917808,True
1,1,0,0,11.967180737247824,4,4,1,1,64.17534246575343,3.7325685673949622,0,0,0,8,2.0,31.0,0.0,False,3,60.44277389835847,True
0,0,1,1,11.630708500626612,4,4,1,1,40.7945205479452,1.1040767831401888,0,0,0,12,3.0,36.0,2.0,False,4,39.69044376480501,True
1,0,1,0,12.100712129872347,1,1,1,1,53.75068493150685,0.0,0,0,0,12,2.0,28.0,0.0,False,3,53.75068493150685,True
1,0,1,0,11.70766954176274,1,1,1,1,58.65753424657535,0.0,0,0,0,12,2.0,10.0,2.0,False,1,58.65753424657535,True
0,0,1,0,12.419165860990882,0,4,1,1,44.76712328767123,3.206414947969644,0,0,0,11,2.0,59.0,2.0,False,5,41.56070833970159,True
0,0,1,2,11.813030057420567,0,4,0,1,36.56438356164384,0.9565646310120948,0,1,1,8,4.0,40.0,2.0,False,1,35.607818930631744,True
1,1,1,0,11.967180737247824,0,1,1,1,44.057534246575344,1.779816286383881,0,0,0,4,2.0,53.0,2.0,False,1,42.27771796019146,True
0,0,1,0,11.630708500626612,4,4,3,4,37.465753424657535,0.7593965661011459,0,0,0,2,1.0,15.0,2.0,False,1,36.70635685855639,True
1,1,0,0,13.199324418540456,0,1,1,1,47.95616438356164,2.874570247864101,0,1,0,10,2.0,34.0,2.0,False,3,45.08159413569754,True
0,0,1,0,11.813030057420567,0,4,1,1,42.21095890410959,1.7807400739784445,0,0,0,18,2.0,36.0,2.0,False,4,40.430218830131146,True
1,0,0,1,11.744037185933616,4,4,1,1,30.24931506849315,1.4298523354590205,1,1,0,12,3.0,3.0,1.0,False,2,28.81946273303413,True
0,1,1,0,11.813030057420567,4,4,1,1,45.46027397260274,1.7944954490469296,0,0,0,15,2.0,12.0,2.0,False,2,43.665778523555815,True
0,0,0,1,12.218495165528733,0,4,1,1,31.36164383561644,2.230161686410305,0,0,0,8,3.0,6.0,2.0,False,4,29.131482149206136,True
0,0,1,0,11.630708500626612,2,1,1,1,35.71232876712329,0.6876526612423046,0,1,0,3,2.0,5.0,0.0,False,3,35.024676105880985,True
0,0,1,0,12.793859310432293,1,1,1,1,61.87397260273973,0.0,0,0,0,12,2.0,40.0,2.0,False,3,61.87397260273973,True
1,1,0,0,12.100712129872347,4,1,1,1,28.69041095890411,2.2200964741426144,1,0,1,10,2.0,38.0,2.0,False,7,26.47031448476149,True
0,1,1,0,12.075394321888057,1,1,1,1,60.484931506849314,0.0,0,1,0,12,2.0,17.0,1.0,False,2,60.484931506849314,True
0,0,1,1,11.967180737247824,4,4,1,1,41.35890410958904,2.17941083846947,0,0,0,12,3.0,32.0,2.0,False,3,39.17949327111957,True
0,0,1,0,12.100712129872347,4,4,2,1,60.21369863013699,2.773444520323677,0,0,0,3,1.0,11.0,2.0,False,1,57.44025410981331,True
0,0,1,0,11.630708500626612,1,4,1,1,53.35342465753425,0.0,0,1,0,12,2.0,7.0,1.0,False,2,53.35342465753425,True
0,0,1,0,12.100712129872347,4,2,3,1,24.27945205479452,1.0857444640567169,0,0,0,8,1.0,7.0,2.0,False,2,23.1937075907378,True
1,1,1,0,12.419165860990882,4,1,1,1,35.18630136986302,2.097765773437609,0,0,0,10,2.0,30.0,2.0,False,4,33.08853559642541,True
0,0,0,2,11.845819880243557,4,2,1,5,36.07123287671233,2.217713392883737,1,1,0,3,4.0,24.0,2.0,False,10,33.85351948382859,True
0,0,1,0,11.967180737247824,0,4,1,1,45.49315068493151,1.5525050976411467,0,0,1,15,2.0,55.0,2.0,False,3,43.94064558729036,True
0,0,1,1,11.813030057420567,0,4,1,5,30.23013698630137,2.03246480075726,0,0,0,8,3.0,15.0,2.0,False,5,28.19767218554411,True
0,1,0,0,12.323855681186558,4,4,4,1,34.30684931506849,0.9856123164523258,1,0,0,8,1.0,8.0,2.0,False,2,33.321236998616165,True
0,0,1,0,12.218495165528733,4,1,3,5,27.613698630136987,1.976361528720735,0,0,0,12,1.0,18.0,2.0,False,3,25.637337101416254,True
0,0,1,0,11.813030057420567,4,4,1,1,54.293150684931504,2.253740132802791,0,0,0,8,2.0,36.0,2.0,False,1,52.03941055212872,True
0,1,0,1,11.99535161421452,4,4,2,1,40.50958904109589,2.610472612485621,0,0,0,15,2.0,59.0,2.0,False,6,37.89911642861027,True
0,0,1,0,12.419165860990882,0,4,1,1,53.057534246575344,1.1131184360571384,0,0,0,12,2.0,36.0,2.0,False,5,51.94441581051821,True
0,0,0,1,11.813030057420567,4,1,1,5,28.117808219178084,0.9544571486725304,0,0,0,16,3.0,37.0,1.0,False,5,27.163351070505552,True
0,1,1,0,11.813030057420567,1,4,1,1,62.68493150684932,0.0,0,0,0,12,2.0,43.0,0.0,False,2,62.68493150684932,True
1,1,1,0,11.813030057420567,0,4,3,1,24.863013698630137,1.1968240249122688,0,0,0,4,1.0,6.0,0.0,False,2,23.66618967371787,True
1,1,0,0,11.407564949312402,4,4,3,1,29.0082191780822,1.561743038626083,1,1,0,17,1.0,3.0,2.0,False,1,27.446476139456117,True
0,1,0,0,11.813030057420567,4,4,1,1,56.14520547945205,3.085923520899551,1,1,0,10,2.0,28.0,2.0,False,4,53.0592819585525,True
0,0,0,1,11.813030057420567,0,4,3,1,40.84109589041096,2.0742913157035203,0,0,0,15,2.0,13.0,2.0,False,4,38.76680457470744,True
0,0,0,0,11.813030057420567,4,4,1,1,46.96712328767124,2.77805321671186,0,1,0,12,2.0,29.0,1.0,False,8,44.18907007095938,True
0,1,1,2,11.630708500626612,2,3,1,1,38.9972602739726,2.812039914626258,1,0,0,11,4.0,34.0,2.0,False,2,36.185220359346346,True
0,0,0,1,11.630708500626612,4,4,4,1,54.6054794520548,1.52546053344466,0,0,0,12,2.0,33.0,2.0,False,4,53.08001891861014,True
0,1,1,0,11.813030057420567,4,1,1,1,36.915068493150685,2.18927832525507,1,1,0,0,2.0,14.0,2.0,False,4,34.72579016789562,True
1,0,1,0,12.729320789294722,4,4,3,1,45.8,1.4976641819415606,0,0,0,6,1.0,28.0,2.0,False,1,44.30233581805844,True
0,0,1,1,11.54732689168756,0,4,3,1,31.58630136986301,1.0237312745559357,0,0,0,0,2.0,19.0,0.0,False,3,30.562570095307077,True
0,0,1,0,11.630708500626612,4,1,3,1,39.57808219178082,2.268022009375324,0,0,0,12,1.0,17.0,2.0,False,2,37.3100601824055,True
0,0,0,1,11.813030057420567,4,1,1,5,29.8,2.006281486812323,0,0,0,3,3.0,19.0,1.0,False,3,27.79371851318768,True
0,0,1,0,11.908340237224891,4,4,3,1,54.31780821917808,2.18743557289086,0,0,1,6,1.0,41.0,1.0,False,2,52.13037264628722,True
1,0,0,2,12.323855681186558,4,2,1,1,38.271232876712325,0.5426428128857071,0,0,0,12,4.0,41.0,2.0,False,2,37.728590063826616,True
0,0,0,0,12.323855681186558,0,2,3,1,28.02465753424657,1.461478075394857,0,0,0,0,1.0,24.0,2.0,False,4,26.563179458851717,True
1,0,1,0,11.119882876860622,1,4,1,1,57.12602739726027,0.0,0,0,0,12,2.0,31.0,2.0,False,4,57.12602739726027,True
1,1,1,0,12.323855681186558,4,1,1,1,29.44657534246576,1.7139213312261372,0,1,0,8,2.0,54.0,1.0,False,5,27.732654011239617,True
0,0,1,0,11.502875129116727,2,1,1,1,50.85753424657534,3.16530163272402,1,1,0,8,2.0,44.0,2.0,False,6,47.69223261385132,True
0,0,1,0,11.938193200374572,4,1,3,1,29.48493150684932,1.054741511298496,0,1,0,3,1.0,12.0,2.0,False,7,28.430189995550823,True
0,0,1,1,11.813030057420567,4,4,4,1,42.945205479452056,0.6073803588025203,0,0,0,15,2.0,26.0,2.0,False,4,42.33782512064953,True
1,1,1,2,11.356271654924852,4,4,1,1,39.106849315068494,2.24449151196513,0,0,0,12,4.0,60.0,2.0,False,8,36.862357803103365,True
1,1,0,0,11.967180737247824,0,4,1,1,52.52054794520548,2.6812091635773987,0,0,0,8,2.0,10.0,0.0,False,3,49.83933878162808,True
0,1,1,0,12.130270932113891,1,4,4,1,64.61369863013698,0.0,0,0,0,12,1.0,25.0,1.0,False,2,64.61369863013698,True
0,0,1,1,11.630708500626612,4,4,3,1,49.56164383561644,2.788724953461277,1,1,1,6,2.0,5.0,2.0,False,3,46.77291888215516,True
0,0,1,0,11.630708500626612,2,4,1,1,58.12328767123287,1.167422495070984,0,0,0,11,2.0,35.0,2.0,False,10,56.955865176161886,True
0,1,1,1,11.967180737247824,4,1,1,1,26.756164383561643,2.126599585362921,1,0,0,15,3.0,23.0,2.0,False,3,24.62956479819872,True
1,1,0,0,12.66032791780777,4,1,1,1,55.66849315068493,2.4725012529305124,1,0,0,12,2.0,23.0,2.0,False,7,53.19599189775442,True
0,1,1,0,11.967180737247824,0,1,3,1,43.42191780821918,1.4153210361704829,0,0,0,13,1.0,23.0,2.0,False,4,42.006596772048695,True
0,0,1,0,11.813030057420567,4,4,1,1,27.863013698630137,1.9482557326170336,1,1,0,2,2.0,7.0,0.0,False,5,25.914757966013106,True
0,0,0,0,12.323855681186558,0,4,1,1,42.06849315068493,2.48124699337047,0,1,0,15,2.0,12.0,2.0,False,4,39.58724615731446,True
1,0,1,0,12.854483932248728,4,1,1,1,27.76986301369863,0.9069320068096848,1,1,0,8,2.0,42.0,0.0,False,1,26.862931006888942,True
1,1,1,0,12.283033686666302,0,4,1,1,44.75890410958904,1.778891644616662,0,0,0,4,2.0,6.0,2.0,False,1,42.980012464972376,True
1,1,0,0,11.813030057420567,4,4,1,1,51.07671232876712,1.736372249796882,1,0,0,17,2.0,5.0,2.0,False,1,49.34034007897024,True
0,1,1,0,11.967180737247824,4,1,1,0,60.78082191780822,0.6681805578294843,1,0,0,0,2.0,23.0,2.0,False,7,60.11264135997873,True
0,1,1,1,11.967180737247824,0,1,1,1,47.71506849315068,0.4386967246206915,0,0,0,12,3.0,4.0,0.0,False,3,47.27637176852999,True
1,0,1,0,13.31710745419684,0,4,1,1,53.24657534246575,1.58503292970717,0,0,1,10,2.0,12.0,1.0,False,2,51.661542412758585,True
0,1,1,0,12.218495165528733,1,4,1,1,64.08219178082192,0.0,0,0,0,12,2.0,25.0,1.0,False,6,64.08219178082192,True
1,1,1,0,12.218495165528733,4,4,1,1,50.42739726027397,2.8525260502831027,1,1,0,4,2.0,21.0,2.0,False,2,47.57487120999087,True
1,1,1,1,11.630708500626612,4,4,1,1,44.394520547945206,1.2625001437732262,1,1,0,4,3.0,7.0,1.0,False,4,43.13202040417198,True
1,1,1,0,12.66032791780777,1,1,1,1,53.0958904109589,0.0,0,1,0,12,2.0,21.0,2.0,False,1,53.0958904109589,True
1,1,1,0,11.630708500626612,4,4,3,1,27.265753424657536,1.689944158600166,0,0,0,12,1.0,5.0,1.0,False,6,25.57580926605737,True
0,0,1,0,11.813030057420567,2,2,1,1,42.11232876712329,2.31537960535414,0,0,0,3,2.0,3.0,1.0,False,1,39.79694916176915,True
1,0,0,2,12.323855681186558,4,2,1,1,31.78630136986301,2.4727323866423934,1,0,0,8,4.0,42.0,2.0,False,1,29.31356898322062,True
0,0,1,0,11.245046019814628,4,4,1,1,44.78630136986301,1.785805707652056,0,0,0,15,2.0,57.0,2.0,False,5,43.00049566221095,True
1,0,1,1,13.240146413060712,4,2,1,1,37.78082191780822,2.800283839170861,1,1,0,12,3.0,46.0,2.0,False,14,34.98053807863736,True
0,1,0,1,11.99535161421452,4,4,2,1,40.50958904109589,2.610472612485621,0,0,0,15,2.0,55.0,0.0,False,3,37.89911642861027,True
1,1,1,0,12.323855681186558,4,4,1,1,39.66027397260274,2.533914228894695,0,0,0,12,2.0,25.0,2.0,False,1,37.12635974370804,True
0,0,1,0,12.218495165528733,4,4,2,1,52.14246575342466,2.428795229963076,0,0,0,8,1.0,6.0,2.0,False,3,49.71367052346158,True
0,0,1,0,11.407564949312402,2,1,1,1,48.67671232876712,2.435534124298305,0,0,0,2,2.0,48.0,2.0,False,7,46.24117820446881,True
0,1,1,0,12.14950229404178,0,1,1,1,42.23287671232877,2.5099333195052465,0,0,0,10,2.0,9.0,2.0,False,2,39.72294339282352,True
0,1,1,0,12.58621994565405,0,1,3,1,46.38356164383562,3.2443032158891465,0,0,0,6,1.0,19.0,1.0,False,4,43.13925842794647,True
0,0,1,0,11.407564949312402,1,4,4,1,57.68767123287671,0.0,0,1,0,12,1.0,51.0,2.0,False,3,57.68767123287671,True
0,0,0,0,12.48937011966413,1,4,1,1,56.99452054794521,0.0,0,0,0,12,2.0,6.0,2.0,False,5,56.99452054794521,True
0,0,1,3,11.630708500626612,4,1,1,1,38.04931506849315,2.760356680674398,0,0,0,12,5.0,29.0,1.0,False,1,35.28895838781875,True
0,0,0,0,12.100712129872347,4,4,1,1,50.36164383561644,2.5997426785861566,1,1,0,0,2.0,38.0,0.0,False,3,47.76190115703029,True
0,0,0,0,11.813030057420567,1,1,3,1,65.81369863013698,0.0,0,0,0,12,1.0,44.0,1.0,False,4,65.81369863013698,True
1,1,1,0,12.218495165528733,4,4,0,1,43.76164383561644,1.879569613875833,0,0,1,4,2.0,23.0,2.0,False,3,41.88207422174061,True
0,1,1,1,12.71589776896258,0,1,1,1,31.575342465753423,1.6914596931160593,0,0,0,10,3.0,8.0,2.0,False,8,29.883882772637364,True
0,0,0,0,11.967180737247824,0,1,0,1,27.92602739726028,0.2528353411216128,1,1,0,0,2.0,31.0,1.0,False,2,27.673192056138664,True
0,0,1,0,11.502875129116727,2,1,1,1,50.85753424657534,3.16530163272402,1,1,0,8,2.0,44.0,2.0,False,6,47.69223261385132,True
0,0,1,2,11.967180737247824,0,1,1,1,33.24657534246575,1.4659154836269803,0,0,0,6,4.0,6.0,0.0,False,3,31.78065985883877,True
1,0,1,0,12.323855681186558,2,4,1,1,33.95616438356164,0.7148282466212693,0,0,0,8,2.0,18.0,2.0,False,7,33.241336136940376,True
0,0,1,0,11.119882876860622,4,4,1,1,48.18356164383562,2.3365231736829,0,0,0,1,2.0,5.0,2.0,False,2,45.84703847015272,True
0,0,1,1,11.630708500626612,2,4,1,1,40.78630136986301,2.094397632833486,0,0,0,10,3.0,5.0,2.0,False,3,38.69190373702953,True
