gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,child_num_over_five,duplicated_num,before_employed
0,1,1,1,12.022750588402635,4,4,1,1,37.10958904109589,2.444132218824557,0,0,1,11,3.0,23.0,2.0,False,3,34.66545682227133
0,0,1,0,12.323855681186558,1,4,1,2,65.09041095890412,0.0,0,0,0,12,2.0,42.0,2.0,False,8,65.09041095890412
1,0,0,1,12.911642346088676,4,4,1,5,34.726027397260275,1.5343600285506438,0,0,0,4,3.0,1.0,1.0,False,2,33.19166736870963
0,0,0,2,12.323855681186558,4,4,1,1,34.00547945205479,0.7946647049386037,0,0,0,13,4.0,28.0,2.0,False,1,33.21081474711619
0,1,1,2,11.967180737247824,0,1,1,1,37.21643835616438,2.910263914714764,0,1,0,11,4.0,21.0,2.0,False,6,34.30617444144962
1,0,1,1,12.218495165528731,0,4,1,1,38.74794520547945,0.5615708227712259,0,1,0,4,3.0,47.0,2.0,False,6,38.18637438270823
0,0,0,0,12.075394321888057,4,4,1,1,51.69315068493151,3.4377802668548862,1,0,0,12,2.0,38.0,2.0,False,7,48.25537041807662
1,1,0,0,11.967180737247824,2,4,1,1,40.89315068493151,2.2907343273210476,1,0,0,12,2.0,58.0,2.0,False,3,38.602416357610466
0,0,0,0,12.100712129872347,4,4,1,1,50.36164383561644,2.5997426785861566,1,1,0,0,2.0,52.0,2.0,False,5,47.76190115703029
0,0,0,0,11.407564949312402,1,4,4,1,59.41917808219178,0.0,0,1,0,12,1.0,21.0,1.0,False,5,59.41917808219178
0,0,0,0,11.779128505744886,4,4,0,1,41.47945205479452,2.652856013232297,0,1,0,1,2.0,20.0,1.0,False,3,38.826596041562226
1,1,0,0,13.036805489042683,0,4,1,1,43.78082191780822,0.2821875531341401,1,1,0,4,2.0,36.0,1.0,False,2,43.498634364674075
0,0,1,0,12.14950229404178,4,4,1,1,39.45753424657534,1.3613277383894296,0,0,1,15,2.0,7.0,2.0,False,4,38.096206508185915
0,0,1,0,11.184421397998193,1,4,2,1,62.33424657534247,0.0,0,0,0,12,1.0,43.0,2.0,False,1,62.33424657534247
0,0,0,0,11.119882876860622,4,4,1,1,53.06301369863014,1.4884305059946155,1,0,0,12,2.0,23.0,2.0,False,6,51.57458319263552
0,1,0,0,12.323855681186558,0,4,1,1,41.227397260273975,1.561743038626083,0,1,0,0,2.0,37.0,2.0,False,1,39.66565422164789
1,1,1,2,12.323855681186558,4,1,1,1,36.865753424657534,1.3131343062523777,0,0,0,4,4.0,48.0,1.0,False,3,35.552619118405154
0,1,0,0,12.437184366493561,4,4,1,1,30.947945205479453,1.0958688027223586,0,0,0,12,2.0,29.0,2.0,False,1,29.852076402757096
1,0,1,1,11.407564949312402,4,4,2,1,33.74246575342466,0.5862634353615975,0,0,0,8,2.0,25.0,2.0,False,3,33.156202318063066
0,0,1,1,11.119882876860622,0,1,1,1,34.10958904109589,1.6127201910920193,0,0,0,8,3.0,8.0,2.0,False,3,32.49686885000387
0,0,0,0,11.407564949312402,4,4,1,1,30.019178082191782,1.4646496606731507,0,0,0,2,2.0,41.0,2.0,False,4,28.554528421518633
1,1,0,0,11.813030057420567,4,4,1,1,48.131506849315066,1.0227465378933962,0,0,1,4,2.0,10.0,2.0,False,5,47.10876031142167
0,1,1,1,12.793859310432293,4,1,1,1,33.88219178082192,1.264823025189366,1,0,0,3,3.0,20.0,2.0,False,4,32.617368755632555
1,0,1,0,11.967180737247824,4,4,1,1,59.7945205479452,2.958897752274957,0,0,0,8,2.0,13.0,2.0,False,2,56.83562279567024
0,0,1,4,12.100712129872347,0,4,1,1,47.85753424657534,3.059157161133201,0,0,0,3,6.0,22.0,1.0,False,4,44.79837708544214
1,0,1,0,11.967180737247824,1,4,1,1,64.83287671232877,0.0,0,0,0,12,2.0,37.0,2.0,False,1,64.83287671232877
0,0,1,1,12.729320789294722,0,1,3,1,39.47397260273973,0.7797018322618915,0,0,0,0,2.0,12.0,2.0,False,9,38.694270770477836
0,0,1,0,12.218495165528731,1,4,1,1,47.74520547945205,0.0,0,0,0,12,2.0,36.0,2.0,False,7,47.74520547945205
0,0,0,0,12.261980277468469,0,1,1,5,40.0986301369863,2.62823577787208,1,1,0,8,2.0,54.0,2.0,False,10,37.47039435911422
0,1,0,1,12.100712129872347,2,4,1,2,48.10410958904109,1.7812016479538677,0,0,0,3,3.0,19.0,0.0,False,2,46.32290794108722
0,1,1,1,12.218495165528731,4,4,1,1,28.246575342465757,1.9717953107411537,0,0,0,15,3.0,25.0,2.0,False,5,26.274780031724603
0,0,1,2,11.407564949312402,4,1,1,1,32.50410958904109,2.592593225193374,0,0,0,4,4.0,12.0,2.0,False,3,29.911516363847717
0,0,1,0,11.99535161421452,1,4,1,1,61.06849315068493,0.0,0,0,0,12,2.0,42.0,1.0,False,1,61.06849315068493
0,0,1,0,11.407564949312402,4,4,1,1,32.68767123287671,0.5553012097576306,1,1,0,15,2.0,38.0,2.0,False,2,32.13237002311908
0,1,0,1,11.99535161421452,4,4,2,1,40.50958904109589,2.6104726124856206,0,0,0,15,2.0,28.0,0.0,False,3,37.89911642861027
1,1,1,0,12.303652973869038,4,4,1,1,31.295890410958904,0.7921863889241368,1,0,0,4,2.0,10.0,2.0,False,2,30.503704022034768
1,1,0,0,12.58621994565405,0,4,1,1,57.18904109589041,2.1350576709196676,0,0,0,12,2.0,19.0,2.0,False,4,55.053983424970745
1,1,0,0,11.967180737247824,0,4,1,1,31.38082191780822,1.6853837250566341,0,0,0,4,2.0,10.0,1.0,False,4,29.695438192751585
0,0,1,1,12.911642346088676,0,1,4,1,36.276712328767125,1.8575814130016877,1,0,0,0,2.0,5.0,0.0,False,3,34.419130915765436
0,0,1,0,11.245046019814627,4,4,1,1,48.71780821917808,2.3042275789915494,1,1,0,10,2.0,49.0,2.0,False,3,46.41358064018653
0,0,1,0,11.630708500626612,4,4,1,1,52.76986301369863,2.71169651325523,0,0,0,15,2.0,50.0,2.0,False,4,50.058166500443406
1,0,1,1,11.813030057420567,4,4,1,1,34.3013698630137,2.7500769490675645,0,0,0,4,3.0,29.0,2.0,False,3,31.55129291394613
1,1,0,0,11.688977408750588,4,4,0,1,48.06027397260274,1.0178082562528137,0,0,1,4,2.0,51.0,2.0,False,7,47.04246571634992
0,0,1,0,10.809727948556782,1,4,1,1,62.99452054794521,0.0,0,1,0,12,2.0,25.0,1.0,False,4,62.99452054794521
1,1,0,2,12.323855681186558,2,1,1,5,29.964383561643835,1.6518148617688193,0,0,0,6,4.0,15.0,2.0,False,9,28.312568699875015
0,0,1,0,11.813030057420567,1,4,4,1,66.23013698630137,0.0,0,0,0,12,1.0,10.0,0.0,False,2,66.23013698630137
0,1,1,0,11.813030057420567,4,1,1,1,42.37808219178082,2.656324224801224,0,0,1,12,2.0,59.0,2.0,False,5,39.721757966979595
0,0,1,0,11.119882876860622,4,4,1,1,59.96986301369863,3.18646583857398,1,0,0,3,2.0,8.0,1.0,False,5,56.78339717512465
0,1,1,2,12.323855681186558,0,1,1,1,38.63013698630137,2.3911477774992376,0,0,0,13,4.0,16.0,2.0,False,10,36.23898920880214
1,1,1,0,11.967180737247824,0,1,0,1,37.10410958904109,1.533177995316089,0,0,0,4,2.0,26.0,2.0,False,4,35.570931593725
1,1,1,0,12.100712129872347,4,1,1,5,30.38082191780822,1.613266191651584,0,0,0,8,2.0,53.0,1.0,False,3,28.767555726156637
0,0,0,0,11.245046019814627,4,4,4,1,53.9972602739726,2.298742101714878,0,0,0,15,1.0,48.0,2.0,False,3,51.69851817225772
0,0,1,0,12.049418835484797,1,4,1,1,63.43287671232877,0.0,0,1,0,12,2.0,15.0,1.0,False,4,63.43287671232877
1,0,0,0,11.967180737247824,0,1,0,1,25.646575342465752,0.37109107827580784,1,0,0,18,2.0,2.0,0.0,False,4,25.275484264189945
0,0,1,0,11.967180737247824,4,4,1,1,54.50684931506849,0.3654038591552184,0,0,0,11,2.0,22.0,2.0,False,1,54.14144545591328
1,0,1,0,11.407564949312402,0,4,1,1,51.67945205479453,1.705495011232443,0,0,1,12,2.0,14.0,2.0,False,1,49.97395704356209
1,1,1,0,12.100712129872347,4,4,1,1,30.745205479452054,1.5680449787033603,0,0,0,4,2.0,42.0,2.0,False,2,29.177160500748695
0,0,1,0,13.576618649681926,2,1,1,1,47.131506849315066,1.5934198952796534,0,0,1,10,2.0,12.0,2.0,False,3,45.538086954035414
0,1,1,4,11.630708500626612,4,4,1,1,37.68219178082192,2.5194624774849825,0,0,0,11,6.0,20.0,0.0,False,1,35.16272930333693
0,0,1,0,11.630708500626612,4,4,1,1,52.76986301369863,2.71169651325523,0,0,0,15,2.0,50.0,2.0,False,4,50.058166500443406
0,0,1,0,12.66032791780777,0,1,2,1,48.635616438356166,2.0176390003611395,1,1,0,0,1.0,4.0,1.0,False,2,46.61797743799502
0,0,0,0,11.184421397998193,1,4,1,1,61.71780821917808,0.0,0,0,0,12,2.0,52.0,2.0,False,6,61.71780821917808
0,1,1,1,11.967180737247824,0,1,1,1,47.71506849315068,0.4386967246206915,0,0,0,12,3.0,20.0,0.0,False,3,47.27637176852999
0,0,1,0,11.184421397998193,1,4,1,1,60.76438356164383,0.0,0,0,0,12,2.0,26.0,0.0,False,3,60.76438356164383
0,1,0,0,12.66032791780777,4,4,1,1,53.26301369863014,2.496031750340707,0,0,0,10,2.0,41.0,0.0,False,1,50.766981948289434
0,1,1,0,13.017002861746503,0,1,1,1,27.805479452054797,2.1546252559548025,0,0,0,0,2.0,34.0,2.0,False,5,25.650854196099996
1,1,0,0,11.813030057420567,4,4,1,1,36.93972602739726,1.7876414126191376,1,1,0,8,2.0,29.0,2.0,False,5,35.152084614778126
0,0,1,0,11.744037185933616,1,4,1,1,55.85479452054795,0.0,0,0,1,12,2.0,-0.0,0.0,False,7,55.85479452054795
1,1,1,0,12.173032791451973,4,4,3,1,26.136986301369863,1.4186421949854098,1,0,0,12,1.0,3.0,1.0,False,1,24.718344106384453
1,1,0,0,12.437184366493561,4,1,1,1,41.71780821917808,2.742164819879615,1,1,0,8,2.0,39.0,2.0,False,4,38.97564339929847
1,0,1,1,12.100712129872347,4,1,1,5,42.93150684931507,1.710460264730346,0,0,0,2,3.0,7.0,2.0,False,5,41.22104658458473
1,1,1,0,12.419165860990882,4,4,1,1,38.69041095890411,2.3290802897758214,0,0,0,10,2.0,31.0,2.0,False,6,36.361330669128286
0,0,1,0,11.813030057420567,1,1,3,1,63.56164383561644,0.0,0,1,0,12,1.0,7.0,2.0,False,1,63.56164383561644
1,1,0,1,12.218495165528731,2,1,1,1,36.67671232876712,2.048841101231119,0,0,0,12,3.0,37.0,2.0,False,2,34.627871227536
0,0,1,0,12.323855681186558,4,1,4,1,56.26849315068493,2.781113923063141,1,0,0,15,1.0,1.0,1.0,False,2,53.487379227621794
1,1,1,1,11.630708500626612,4,1,1,1,43.8986301369863,1.293036867633308,0,1,0,4,3.0,43.0,0.0,False,6,42.605593269352994
0,1,1,0,11.407564949312402,4,4,1,1,36.93972602739726,2.7500769490675645,0,0,0,8,2.0,51.0,2.0,False,5,34.1896490783297
0,0,1,0,12.419165860990882,0,1,3,1,37.77534246575343,2.4398424124366516,1,1,0,8,1.0,40.0,2.0,False,4,35.33550005331678
0,0,1,0,11.967180737247824,0,4,1,1,46.67945205479453,1.2625001437732262,1,1,0,3,2.0,58.0,2.0,False,3,45.41695191102131
0,0,0,0,11.407564949312402,4,4,3,5,27.663013698630134,2.2366208985328004,0,0,0,8,1.0,53.0,1.0,False,6,25.426392800097332
1,1,0,0,12.506177237980511,4,4,0,1,41.895890410958906,1.0178082562528137,1,1,0,4,2.0,26.0,2.0,False,3,40.87808215470609
1,0,0,0,12.323855681186558,0,1,1,5,25.78630136986301,1.288515382914462,0,1,0,7,2.0,33.0,2.0,False,2,24.49778598694855
1,1,1,1,12.965709567358951,4,4,0,1,43.25479452054795,0.7784447610718406,0,0,0,12,3.0,8.0,0.0,False,5,42.47634975947611
1,1,0,1,12.793859310432293,0,4,1,1,45.30958904109589,2.4455580745794365,1,0,0,10,3.0,14.0,1.0,False,1,42.86403096651645
0,1,1,0,12.323855681186558,4,1,0,1,52.87397260273973,0.9866342889480189,0,1,0,12,2.0,36.0,2.0,False,1,51.88733831379171
0,0,0,0,12.283033686666302,1,4,1,1,62.64931506849315,0.0,0,0,0,12,2.0,29.0,2.0,False,10,62.64931506849315
0,0,1,0,11.119882876860622,1,4,1,2,59.778082191780825,0.0,0,0,0,12,2.0,8.0,2.0,False,5,59.778082191780825
0,0,1,1,11.813030057420567,0,4,1,5,30.23013698630137,2.0324648007572597,0,0,0,8,3.0,27.0,2.0,False,5,28.19767218554411
0,0,1,0,11.967180737247824,4,4,1,1,44.24931506849315,2.6404262552226,1,0,0,10,2.0,53.0,0.0,False,1,41.60888881327055
0,1,1,0,11.967180737247824,1,4,1,1,52.86027397260274,0.0,0,1,0,12,2.0,6.0,2.0,False,3,52.86027397260274
0,0,1,0,12.729320789294722,2,1,1,1,29.778082191780825,0.9374354611030996,1,0,1,3,2.0,17.0,1.0,False,1,28.840646730677726
0,1,1,1,11.967180737247824,0,4,1,1,42.06849315068493,2.5697848551626943,0,0,0,15,3.0,6.0,2.0,False,3,39.498708295522235
1,0,1,0,12.100712129872347,2,4,0,1,25.22739726027397,2.0583298387398203,0,0,0,8,2.0,7.0,1.0,False,3,23.16906742153415
0,0,1,0,12.66032791780777,0,4,1,1,39.50410958904109,2.033182418297923,0,0,0,12,2.0,27.0,2.0,False,8,37.47092717074317
0,0,1,0,11.630708500626612,1,4,4,1,60.6,0.0,0,0,0,12,1.0,3.0,0.0,False,2,60.6
0,1,0,0,11.589886506106357,4,4,1,5,33.558904109589044,2.2776184702635844,1,0,0,12,2.0,35.0,2.0,False,7,31.28128563932546
1,0,0,0,11.967180737247824,0,4,3,1,33.28219178082192,1.7908458099593803,0,1,0,8,1.0,32.0,2.0,False,1,31.49134597086254
0,0,1,0,12.173032791451973,0,4,0,1,51.47123287671233,1.2083467861490491,0,0,0,1,2.0,7.0,2.0,False,1,50.26288609056328
0,1,1,1,11.967180737247824,0,4,1,1,42.06849315068493,2.5697848551626943,0,0,0,15,3.0,23.0,2.0,False,3,39.498708295522235
0,0,1,0,11.813030057420567,0,1,1,1,63.347945205479455,2.3906461471902487,0,0,0,15,2.0,3.0,0.0,False,1,60.95729905828921
0,1,1,0,11.630708500626612,4,1,1,1,27.673972602739727,0.8685958580661378,1,1,0,8,2.0,17.0,2.0,False,5,26.80537674467359
0,0,0,1,12.100712129872347,4,4,1,5,29.51780821917808,2.0920331662699856,0,0,0,12,3.0,52.0,0.0,False,3,27.425775052908094
0,0,1,0,12.688498794774466,4,4,2,1,44.16438356164384,1.6612242359477463,0,0,0,6,1.0,39.0,2.0,False,4,42.50315932569609
0,1,1,0,12.58621994565405,0,1,1,1,50.43561643835616,2.3551515491698036,0,0,0,15,2.0,53.0,2.0,False,5,48.08046488918636
0,0,1,0,11.967180737247824,1,4,2,1,57.66849315068493,0.0,0,0,0,12,1.0,6.0,2.0,False,5,57.66849315068493
1,0,0,0,12.100712129872347,0,4,1,2,40.49589041095891,2.04033041156321,0,1,0,8,2.0,29.0,1.0,False,1,38.455559999395696
0,0,0,2,12.218495165528731,4,4,1,1,36.83835616438356,2.1344095827569967,0,0,0,15,4.0,27.0,0.0,False,2,34.70394658162657
0,1,1,2,12.022750588402635,4,4,1,1,39.88219178082192,3.0505058062504693,0,1,1,0,4.0,23.0,2.0,False,3,36.83168597457145
0,0,1,0,11.407564949312402,1,4,1,1,59.95890410958904,0.0,0,0,0,12,2.0,12.0,1.0,False,4,59.95890410958904
0,1,0,0,12.100712129872347,1,1,2,1,64.66575342465754,0.0,0,0,0,12,1.0,22.0,2.0,False,3,64.66575342465754
0,0,1,0,11.813030057420567,0,4,1,1,46.47945205479452,1.264823025189366,0,0,0,0,2.0,47.0,1.0,False,7,45.214629029605156
0,1,1,0,12.323855681186558,4,2,1,1,51.69315068493151,3.5190007113794826,0,1,0,10,2.0,49.0,2.0,False,5,48.174149973552026
0,1,1,3,12.400816722322686,0,1,3,4,63.55616438356165,1.3978709289488882,0,0,0,10,4.0,5.0,2.0,False,2,62.15829345461276
0,0,1,2,11.877568578558138,4,4,1,1,30.53972602739726,0.5410491870504291,0,0,0,1,4.0,43.0,2.0,False,1,29.998676840346832
0,0,1,0,11.630708500626612,4,4,3,1,52.221917808219175,3.3262179375090533,1,0,0,2,1.0,23.0,2.0,False,1,48.89569987071012
0,0,1,2,11.630708500626612,0,4,1,1,33.24657534246575,1.2625001437732262,0,0,0,15,4.0,9.0,2.0,False,1,31.984075198692526
0,0,1,1,11.630708500626612,4,4,1,1,37.64657534246575,2.7281213929226307,0,0,0,8,3.0,44.0,1.0,False,3,34.91845394954312
0,1,0,0,12.240474072247506,4,1,1,1,40.44109589041096,2.414689937737084,1,1,0,5,2.0,38.0,1.0,False,1,38.026405952673876
1,1,0,0,12.100712129872347,4,4,3,1,25.41917808219178,1.3985477479256556,0,0,0,12,1.0,35.0,2.0,False,3,24.020630334266126
0,0,1,0,11.813030057420567,0,4,1,1,56.013698630136986,2.523424622223675,0,0,0,8,2.0,5.0,2.0,False,3,53.490274007913314
0,0,0,0,11.813030057420567,1,4,1,1,61.19178082191781,0.0,0,0,0,12,2.0,9.0,2.0,False,1,61.19178082191781
0,0,1,0,11.967180737247824,2,4,1,1,50.227397260273975,3.0331072379960546,0,0,0,11,2.0,30.0,2.0,False,4,47.19429002227792
0,1,1,0,11.407564949312402,2,4,1,1,52.83287671232877,2.0960831211812683,1,1,0,3,2.0,17.0,2.0,False,5,50.7367935911475
1,1,0,0,11.967180737247824,0,1,1,1,26.24383561643836,1.1901794821936,0,0,0,8,2.0,5.0,2.0,False,1,25.05365613424476
0,0,1,3,11.813030057420567,4,4,1,1,41.32328767123288,1.7154009862433233,0,0,0,15,5.0,10.0,2.0,False,4,39.60788668498956
1,1,0,1,12.793859310432293,4,4,1,1,33.01917808219178,2.615093414278546,0,0,0,10,3.0,3.0,0.0,False,3,30.40408466791323
0,1,0,0,11.877568578558138,4,4,1,1,42.44931506849315,2.3045010645668897,0,0,0,0,2.0,10.0,0.0,False,4,40.14481400392626
0,0,0,1,12.793859310432293,0,1,0,1,40.56164383561644,1.8350988404402897,0,0,0,15,3.0,30.0,0.0,False,1,38.72654499517615
0,1,0,0,12.283033686666302,4,1,0,1,33.70958904109589,1.2083467861490491,1,0,0,12,2.0,14.0,2.0,False,3,32.50124225494684
0,1,1,1,12.781280528225432,0,4,1,1,41.6986301369863,0.5816797756939395,0,0,0,3,3.0,11.0,2.0,False,4,41.11695036129236
1,0,1,2,13.017002861746503,0,1,1,1,33.52876712328767,1.9447352908821889,1,1,0,10,4.0,44.0,2.0,False,11,31.584031832405483
1,0,0,1,11.967180737247824,4,1,2,5,29.75890410958904,1.4298523354590205,1,1,0,8,2.0,22.0,1.0,False,4,28.32905177413002
0,0,1,2,11.967180737247824,4,4,1,1,37.35068493150685,1.7291065360704656,0,1,0,3,4.0,31.0,2.0,False,5,35.62157839543638
0,0,1,0,12.58621994565405,1,4,1,1,57.75068493150685,0.0,0,0,0,12,2.0,4.0,0.0,False,1,57.75068493150685
1,1,0,0,11.967180737247824,0,4,1,1,31.38082191780822,1.6853837250566341,0,0,0,4,2.0,36.0,1.0,False,4,29.695438192751585
0,0,1,0,12.323855681186558,1,4,1,1,52.38630136986301,0.0,0,0,0,12,2.0,14.0,2.0,False,3,52.38630136986301
0,0,0,2,12.100712129872347,4,1,2,1,44.64109589041096,0.46657309414894627,1,1,0,12,3.0,21.0,1.0,False,2,44.17452279626201
0,0,0,0,12.419165860990882,4,4,1,1,41.80821917808219,0.99477268585099,1,0,0,8,2.0,49.0,2.0,False,7,40.8134464922312
0,0,1,0,11.967180737247824,2,4,0,1,35.45753424657534,2.293779312372749,0,0,0,12,2.0,16.0,2.0,False,3,33.16375493420259
0,0,0,0,12.100712129872347,4,4,1,1,48.49589041095891,3.4182206105671225,0,0,0,11,2.0,13.0,2.0,False,1,45.07766980039178
0,0,1,0,11.407564949312402,1,4,1,1,59.95890410958904,0.0,0,0,0,12,2.0,17.0,1.0,False,4,59.95890410958904
0,0,0,0,11.967180737247824,0,1,1,1,46.18082191780822,1.4945957536365462,1,1,0,8,2.0,49.0,2.0,False,5,44.68622616417167
0,0,1,0,12.323855681186558,1,4,2,1,57.47397260273973,0.0,0,1,0,12,1.0,35.0,2.0,False,8,57.47397260273973
0,0,0,0,11.407564949312402,4,1,1,5,34.010958904109586,0.3006118204601985,0,0,0,12,2.0,8.0,0.0,False,1,33.71034708364939
0,1,1,0,12.506177237980511,0,4,1,1,54.41369863013698,3.4244857344343513,0,0,1,8,2.0,40.0,2.0,False,1,50.98921289570263
1,0,1,0,12.323855681186558,4,4,1,5,51.04109589041096,1.6105332027955153,0,0,0,8,2.0,51.0,2.0,False,3,49.43056268761544
1,1,0,0,11.302204433654575,4,4,1,5,39.54794520547945,2.3298803964993957,1,0,0,4,2.0,7.0,2.0,False,2,37.21806480898005
1,1,1,0,13.017002861746503,4,1,1,1,52.293150684931504,2.576265488275754,0,1,0,10,2.0,44.0,2.0,False,5,49.71688519665575
0,0,0,0,12.100712129872347,4,4,3,1,40.59452054794521,1.3999000131756694,0,0,1,2,1.0,4.0,2.0,False,1,39.19462053476954
1,1,1,0,11.813030057420567,4,4,1,1,42.2958904109589,2.3274781532515436,0,0,0,8,2.0,12.0,2.0,False,5,39.96841225770736
0,0,0,2,12.100712129872347,2,1,1,1,30.34246575342466,2.162535438000704,1,0,0,3,4.0,32.0,1.0,False,9,28.179930315423956
1,1,0,0,11.407564949312402,1,1,1,1,62.62739726027397,0.0,0,0,0,12,2.0,15.0,2.0,False,1,62.62739726027397
0,0,1,0,11.119882876860622,4,4,3,5,25.013698630136982,1.9120760760395314,0,0,0,6,1.0,36.0,2.0,False,4,23.10162255409745
0,0,1,0,12.419165860990882,4,1,1,1,48.48767123287672,1.0661268335236214,0,0,0,15,2.0,19.0,2.0,False,4,47.4215443993531
0,0,1,0,12.323855681186558,4,4,1,1,56.77534246575343,2.7915852229304363,0,0,0,12,2.0,19.0,2.0,False,3,53.983757242822996
1,1,1,0,12.323855681186558,0,4,0,1,48.50958904109589,2.2339835343667147,0,1,0,8,2.0,24.0,2.0,False,1,46.27560550672918
0,0,0,0,11.877568578558138,1,4,1,1,59.81643835616438,0.0,0,0,0,12,2.0,4.0,2.0,False,2,59.81643835616438
0,0,1,0,11.813030057420567,1,1,1,1,56.0,0.0,0,0,0,12,2.0,41.0,0.0,False,3,56.0
1,1,1,0,12.100712129872347,0,1,0,5,27.01095890410959,1.1371302611037846,0,0,0,15,2.0,3.0,1.0,False,1,25.873828643005805
0,0,1,3,12.419165860990882,0,2,1,1,33.14794520547945,1.9525417317750184,0,0,1,12,5.0,35.0,2.0,False,5,31.195403473704435
0,1,1,2,11.813030057420567,4,1,1,1,33.79178082191781,0.8154860327521893,0,0,0,0,4.0,33.0,1.0,False,3,32.97629478916562
0,0,0,0,11.630708500626612,1,1,3,1,60.96986301369863,0.0,0,1,0,12,1.0,13.0,0.0,False,1,60.96986301369863
0,0,0,0,12.218495165528731,0,1,1,1,31.035616438356165,2.4251663400487056,0,0,0,6,2.0,11.0,2.0,False,1,28.61045009830746
0,0,1,0,11.967180737247824,4,4,1,1,56.06301369863014,1.6843674648065676,0,0,0,6,2.0,19.0,2.0,False,1,54.37864623382357
0,0,1,0,11.630708500626612,4,4,1,1,42.50684931506849,2.0551769196802048,0,0,1,15,2.0,38.0,2.0,False,1,40.451672395388286
0,0,0,0,12.283033686666302,2,1,4,1,50.43287671232877,2.5354348113534257,0,1,0,3,1.0,5.0,1.0,False,3,47.897441900975345
1,1,1,1,12.100712129872347,0,1,1,1,27.29041095890411,1.7686637544334056,0,0,0,12,3.0,26.0,1.0,False,7,25.521747204470707
0,0,0,0,11.813030057420567,2,4,0,1,35.945205479452056,2.7900719817841693,0,0,0,11,2.0,60.0,1.0,False,1,33.15513349766789
1,1,1,1,12.218495165528731,4,4,1,1,41.66301369863014,1.9108607629468652,1,1,0,4,3.0,37.0,2.0,False,2,39.75215293568327
0,1,1,1,12.022750588402635,4,4,1,1,37.10958904109589,2.444132218824557,0,0,1,11,3.0,29.0,0.0,False,1,34.66545682227133
0,0,1,0,12.58621994565405,0,1,1,1,51.895890410958906,2.6601637380609215,1,0,0,15,2.0,14.0,0.0,False,4,49.23572667289798
1,0,1,0,11.908340237224891,4,4,3,1,32.38082191780822,1.290778680749716,0,0,0,8,1.0,7.0,2.0,False,1,31.090043237058502
1,0,1,0,12.100712129872347,4,4,1,1,54.96164383561644,2.853947739172748,0,0,0,8,2.0,7.0,2.0,False,2,52.107696096443696
1,0,0,0,12.506177237980511,4,4,1,1,32.38904109589041,2.536302678624214,0,0,0,12,2.0,60.0,2.0,False,9,29.8527384172662
0,0,1,1,12.400816722322686,4,1,1,1,39.16438356164384,2.853316126961635,0,0,1,3,3.0,8.0,1.0,False,2,36.3110674346822
1,1,1,0,12.323855681186558,1,1,1,1,66.20821917808219,0.0,0,0,0,12,2.0,19.0,1.0,False,9,66.20821917808219
0,1,0,0,12.419165860990882,0,1,2,1,56.08493150684932,3.254824594630679,1,0,0,0,1.0,29.0,2.0,False,1,52.830106912218646
0,0,0,0,13.805460222110773,2,1,1,1,62.013698630136986,2.00922482962892,1,1,0,3,2.0,2.0,1.0,False,1,60.004473800508066
0,0,1,0,11.877568578558138,4,4,1,1,54.72602739726028,3.418848892237478,1,1,0,8,2.0,30.0,2.0,False,5,51.307178505022804
0,0,1,1,11.630708500626612,4,4,3,1,51.273972602739725,2.1809590660584943,1,0,0,16,2.0,33.0,2.0,False,5,49.093013536681234
1,1,1,1,12.768541502448002,4,4,1,1,36.73424657534247,0.7959015634760002,0,0,0,8,3.0,19.0,2.0,False,1,35.93834501186647
1,0,1,0,11.630708500626612,0,4,3,1,25.84931506849315,1.6159917316326342,0,1,0,8,1.0,10.0,2.0,False,1,24.23332333686052
1,1,1,1,12.854483932248728,4,1,1,1,44.57260273972603,2.1369994191025783,0,0,0,10,3.0,54.0,1.0,False,2,42.43560332062345
0,0,0,0,12.631340380934517,2,1,1,1,34.73150684931507,2.7915852229304363,0,0,0,11,2.0,24.0,2.0,False,5,31.93992162638463
0,1,0,0,12.323855681186558,4,1,1,1,55.51780821917808,2.0711883999231153,1,1,0,0,2.0,19.0,2.0,False,3,53.44661981925496
1,1,1,0,11.813030057420567,4,4,1,1,42.2958904109589,2.3274781532515436,0,0,0,8,2.0,11.0,2.0,False,5,39.96841225770736
1,1,1,2,12.100712129872347,2,4,1,1,33.583561643835615,2.7682987113702735,0,0,0,4,4.0,12.0,2.0,False,5,30.81526293246534
1,0,0,0,12.419165860990882,0,4,1,2,24.09041095890411,1.3556939206711736,0,0,0,4,2.0,6.0,2.0,False,3,22.734717038232937
0,0,1,0,12.323855681186558,4,2,1,1,33.59452054794521,0.4768295943161354,0,0,1,10,2.0,44.0,2.0,False,4,33.11769095362907
0,1,1,1,13.199324418540456,2,2,1,1,36.43013698630137,0.37862407058335296,0,0,0,3,3.0,14.0,0.0,False,1,36.051512915718014
0,0,1,0,11.967180737247824,1,4,1,1,65.88219178082191,0.0,0,0,0,12,2.0,33.0,2.0,False,3,65.88219178082191
1,0,1,1,11.630708500626612,4,1,1,1,37.484931506849314,2.7700169248514097,1,1,0,12,3.0,20.0,2.0,False,10,34.7149145819979
0,0,0,0,11.813030057420567,1,1,3,1,65.81369863013698,0.0,0,0,0,12,1.0,19.0,1.0,False,4,65.81369863013698
